recall,precision
0.9894756743130829,0.052875823816852505
0.9894756743130829,0.05287617995615261
0.9894756743130829,0.05287653610025022
0.9894756743130829,0.05287760456132906
0.9894756743130829,0.052877960724617666
0.9894756743130829,0.052878494978546846
0.9894756743130829,0.05287867306558895
0.9894756743130829,0.05287885115383061
0.9894756743130829,0.05287902924327183
0.9893496344844971,0.05287264962734195
0.9893496344844971,0.05287282769769635
0.9893496344844971,0.05287532080860609
0.9893496344844971,0.052877279846410344
0.9893496344844971,0.05287745794795449
0.9893496344844971,0.0528776360506984
0.9893496344844971,0.05287799225978558
0.9893496344844971,0.052878348473671975
0.9893496344844971,0.05287852658241492
0.9893496344844971,0.052881554614630594
0.9893496344844971,0.05288173274497255
0.9893496344844971,0.05288191087651456
0.9893496344844971,0.052882267143198804
0.9893496344844971,0.05288244527834107
0.9892866145702042,0.052879254880164386
0.9892866145702042,0.05287943300635981
0.9892866145702042,0.052879967392146496
0.9892866145702042,0.05288014552314222
0.9892866145702042,0.052882105043304845
0.9892866145702042,0.05288317393369559
0.9892866145702042,0.05288335208629506
0.9892866145702042,0.05288513367830962
0.9892866145702042,0.052885490011117475
0.9892866145702042,0.0528856681793221
0.9892866145702042,0.05288584634872721
0.9892866145702042,0.05288602451933281
0.9892866145702042,0.05288620269113892
0.9892866145702042,0.052886380864145544
0.9892866145702042,0.052886559038352696
0.9892866145702042,0.05288709356817745
0.9892866145702042,0.05288727174718685
0.9892866145702042,0.052887984475230444
0.9892866145702042,0.05288834084645603
0.9892866145702042,0.05288851903386981
0.9892866145702042,0.052888697222484266
0.9892866145702042,0.05288887541229941
0.9892866145702042,0.05288940998894909
0.9892866145702042,0.0528895881835671
0.9892866145702042,0.05288976637938586
0.9892866145702042,0.05288994457640538
0.9892866145702042,0.05289065737649132
0.9892866145702042,0.05289083557951482
0.9892866145702042,0.052891191989164345
0.9892866145702042,0.0528915484036173
0.9892866145702042,0.052891726612645094
0.9892866145702042,0.05289208303430337
0.9892866145702042,0.05289226124693388
0.9892866145702042,0.05289243946076532
0.9892866145702042,0.05289315232810062
0.9892866145702042,0.0528933305479369
0.9892866145702042,0.05289368699121246
0.9892866145702042,0.05289386521465178
0.9892866145702042,0.05289404343929214
0.9892866145702042,0.05289475634986421
0.9892866145702042,0.052895112812356794
0.9892866145702042,0.05289529104540477
0.9892866145702042,0.05289600398960815
0.9892866145702042,0.05289618222866193
0.9892866145702042,0.05289653871037309
0.9892866145702042,0.05289671695303049
0.9824174439122763,0.05489471089513346
0.9805898663977817,0.05485827104780708
0.9805898663977817,0.055353572724491464
0.9805898663977817,0.05535632969034608
0.98033778674061,0.05535647563297333
0.9792034282833375,0.055327073518991306
0.9792034282833375,0.05532746753454851
0.9792034282833375,0.055345598318759015
0.9792034282833375,0.05534638688328388
0.9792034282833375,0.05535368217054264
0.9792034282833375,0.05535387936716031
0.9785102092261154,0.055366764251762415
0.9785102092261154,0.055366961681369856
0.9785102092261154,0.055367356544808795
0.9785102092261154,0.05536814628858333
0.9785102092261154,0.055368343728047185
0.9785102092261154,0.05538434100231853
0.9785102092261154,0.05539935919849861
0.9785102092261154,0.05539955686063231
0.9785102092261154,0.05540054519245865
0.9785102092261154,0.0558314305747829
0.9785102092261154,0.055831631332163505
0.9785102092261154,0.055869801449369226
0.9785102092261154,0.05587040455397591
0.9785102092261154,0.055872213945923385
0.9785102092261154,0.055872616048938464
0.9785102092261154,0.05587281710261642
0.9785102092261154,0.05587301815774133
0.9785102092261154,0.05587683848005787
0.9785102092261154,0.055877039564125264
0.9785102092261154,0.05587724064963995
0.9785102092261154,0.05587744173660194
0.9785102092261154,0.055877642825011245
0.9785102092261154,0.055878045006171884
0.9785102092261154,0.05588206713621951
0.9785102092261154,0.05588226825792148
0.9785102092261154,0.055883072759206474
0.9785102092261154,0.055883273888147074
0.9785102092261154,0.055883475018535446
0.9785102092261154,0.05589474063141222
0.9785102092261154,0.05589554549185344
0.9785102092261154,0.055900978906174056
0.9785102092261154,0.05590138142333047
0.9785102092261154,0.055901582684082435
0.9785102092261154,0.05591648000230479
0.9785102092261154,0.05591688274272544
0.9785102092261154,0.055917084115111336
0.9785102092261154,0.05591768824097149
0.9785102092261154,0.055918292379885694
0.9785102092261154,0.05591990348081321
0.9785102092261154,0.055920507667595855
0.9785102092261154,0.05592070906609138
0.9785102092261154,0.0559209104660376
0.9781320897403579,0.05590614711878571
0.9781320897403579,0.05590634849167042
0.9781320897403579,0.0559075567594437
0.9781320897403579,0.05591077906218593
0.9781320897403579,0.055912188936440003
0.978069069826065,0.05591865852867633
0.978069069826065,0.05591886000468393
0.978069069826065,0.05591966592323296
0.978069069826065,0.055919867406499964
0.978069069826065,0.05592027037738976
0.978069069826065,0.055920673354087395
0.978069069826065,0.05592087484461419
0.978069069826065,0.05592248682110209
0.9780060499117721,0.05591948804427725
0.9780060499117721,0.05591968953924539
0.9780060499117721,0.05591989103566564
0.9780060499117721,0.0559202940328625
0.9780060499117721,0.05592049553363914
0.9780060499117721,0.05592371974357034
0.9780060499117721,0.0559239212690359
0.9780060499117721,0.05592513045233084
0.9780060499117721,0.05592553352504919
0.9780060499117721,0.05592916144098949
0.9780060499117721,0.05592996770845347
0.9772498109402571,0.05597891810912767
0.9772498109402571,0.056064325561384416
0.9772498109402571,0.056115654628356375
0.9772498109402571,0.05611646690984888
0.9772498109402571,0.05612438788694774
0.9772498109402571,0.05613454625751592
0.9772498109402571,0.056134952668826586
0.9772498109402571,0.05613515587668873
0.9772498109402571,0.05613535908602209
0.9772498109402571,0.056135562296826695
0.9772498109402571,0.056135765509102556
0.9772498109402571,0.056136375154757855
0.9772498109402571,0.05613698481365504
0.9772498109402571,0.05613759448579455
0.9772498109402571,0.05613840740258048
0.9772498109402571,0.056138610635455624
0.9772498109402571,0.05613881386980226
0.9772498109402571,0.05613901710562042
0.9772498109402571,0.05613983006360849
