fpr,tpr
0.003782223220538298,0.01172170405848248
0.003782223220538298,0.011784723972775397
0.003825165492911222,0.011784723972775397
0.003825165492911222,0.011847743887068314
0.003828468744632216,0.011847743887068314
0.003828468744632216,0.01191076380136123
0.0038350752480742043,0.01191076380136123
0.0038615012618421576,0.01191076380136123
0.0038615012618421576,0.011973783715654147
0.003868107765284146,0.011973783715654147
0.003868107765284146,0.012036803629947064
0.003881320772168122,0.012036803629947064
0.003881320772168122,0.01209982354423998
0.003891230527331105,0.01209982354423998
0.003907746785936076,0.01209982354423998
0.003907746785936076,0.012225863372825814
0.003950689058308999,0.012225863372825814
0.003950689058308999,0.01228888328711873
0.0039672053169139705,0.01228888328711873
0.0039672053169139705,0.012351903201411647
0.003973811820355958,0.012351903201411647
0.003973811820355958,0.012414923115704562
0.004016754092728883,0.012414923115704562
0.004016754092728883,0.012477943029997478
0.004026663847891865,0.012477943029997478
0.004026663847891865,0.012540962944290395
0.004039876854775842,0.012540962944290395
0.004039876854775842,0.012603982858583312
0.004056393113380812,0.012603982858583312
0.004056393113380812,0.012667002772876228
0.00410263863747473,0.012667002772876228
0.00410263863747473,0.012793042601462062
0.00414227765812666,0.012793042601462062
0.00414227765812666,0.012856062515754978
0.0041488841615686485,0.012856062515754978
0.0041488841615686485,0.012919082430047895
0.004162097168452625,0.012919082430047895
0.004168703671894613,0.012919082430047895
0.004185219930499584,0.012919082430047895
0.004185219930499584,0.012982102344340812
0.004201736189104554,0.012982102344340812
0.004201736189104554,0.013045122258633728
0.0042116459442675365,0.013045122258633728
0.0042116459442675365,0.013108142172926645
0.004294227237292391,0.013108142172926645
0.004294227237292391,0.013171162087219562
0.004320653251060344,0.013171162087219562
0.004320653251060344,0.013297201915805395
0.004340472761386309,0.013297201915805395
0.004340472761386309,0.013360221830098312
0.004343776013107303,0.013360221830098312
0.004343776013107303,0.013423241744391228
0.004370202026875256,0.013423241744391228
0.004376808530317244,0.013423241744391228
0.004383415033759232,0.013423241744391228
0.004383415033759232,0.013486261658684145
0.004396628040643209,0.013486261658684145
0.004396628040643209,0.013612301487269978
